timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761247914564,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247914588,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247914592,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247914625,321,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,321,0,0
1761247914730,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247914752,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1761247914752,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247914793,307,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,307,0,0
1761247914851,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247914876,277,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,277,0,0
1761247914876,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247914947,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247915040,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247915038,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247915032,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247915100,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,305,0,0
1761247915138,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247915153,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247915164,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247915248,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247915329,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247915329,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247915331,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247915405,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247915437,279,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1761247915427,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247915453,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247915551,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247915623,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247915620,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,296,0,0
1761247915632,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,909,241,8,8,https://fakestoreapi.com/auth/login,299,0,0
1761247915717,279,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1761247915719,285,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,285,0,0
1761247915708,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,308,0,0
1761247915747,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247915854,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247915916,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247915916,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,902,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247915932,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247915997,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247916005,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247916016,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247916035,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247916153,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247916209,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,294,0,0
1761247916205,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247916236,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247916287,280,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1761247916288,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247916330,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247916319,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247916456,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247916508,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247916503,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247916537,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,308,0,0
1761247916568,282,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,282,0,0
1761247916571,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,296,0,0
1761247916621,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247916621,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,305,0,0
1761247916762,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247916797,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,900,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247916797,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247916846,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247916868,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247916916,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,893,241,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247916926,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247916851,424,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,424,0,130
1761247917063,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247917090,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247917085,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247917149,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247917159,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,294,0,0
1761247917212,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247917227,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,305,0,0
1761247917276,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247917381,280,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1761247917366,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247917385,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247917454,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,903,235,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247917447,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,908,237,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247917500,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247917532,309,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,309,0,0
1761247917565,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247917663,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247917662,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247917678,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247917746,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247917749,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247917789,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247917842,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247917863,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247917950,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247917965,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247917963,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247918030,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247918053,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247918081,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247918156,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247918143,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247918239,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,294,0,0
1761247918254,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247918261,298,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,298,0,0
1761247918318,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247918368,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247918355,308,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,908,237,8,8,https://fakestoreapi.com/auth/login,308,0,0
1761247918447,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247918447,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247918533,316,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,316,0,0
1761247918545,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247918560,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247918609,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247918656,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247918664,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,294,0,0
1761247918742,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247918750,329,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,329,0,0
1761247918849,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,909,241,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247918849,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247918864,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,299,0,0
1761247918911,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247918944,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247918959,306,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,306,0,0
1761247919033,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,904,235,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247919080,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247919141,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247919140,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247919164,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247919211,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,902,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247919233,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,900,236,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247919266,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247919326,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247919385,321,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,321,0,0
1761247919433,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,297,0,0
1761247919433,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247919468,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247919512,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1761247919523,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,286,0,0
1761247919569,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,296,0,0
1761247919619,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247919706,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247919731,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247919737,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247919769,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247919799,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247919809,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247919866,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247919912,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,296,0,0
1761247920025,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247920010,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247920040,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247920074,303,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,303,0,0
1761247920090,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,292,0,0
1761247920099,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,297,0,0
1761247920167,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247920208,296,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,296,0,0
1761247920314,291,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,291,0,0
1761247920331,283,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,900,235,8,8,https://fakestoreapi.com/auth/login,283,0,0
1761247920314,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247920382,289,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,289,0,0
1761247920377,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,299,0,0
1761247920397,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,905,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247920468,302,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,893,241,8,8,https://fakestoreapi.com/auth/login,302,0,0
1761247920504,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247920606,284,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1761247920615,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247920617,300,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,300,0,0
1761247920671,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247920685,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247920676,330,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,330,0,0
1761247920770,304,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,304,0,0
1761247920798,294,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,294,0,0
1761247920891,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247920908,287,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,287,0,0
1761247920917,306,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,306,0,0
1761247920961,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247920976,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247921011,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247921074,299,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,299,0,0
1761247921092,295,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,295,0,0
1761247921179,286,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,286,0,0
1761247921196,301,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,301,0,0
1761247921223,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,297,0,0
1761247921255,288,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,288,0,0
1761247921266,290,Tx_FakeStore,201,Created,Grupo de Hilos 1-4,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,290,0,0
1761247921312,319,Tx_FakeStore,201,Created,Grupo de Hilos 1-5,text,true,,892,237,8,8,https://fakestoreapi.com/auth/login,319,0,0
1761247921374,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-8,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,305,0,0
1761247921388,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-3,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247921465,297,Tx_FakeStore,201,Created,Grupo de Hilos 1-1,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,297,0,0
1761247921498,293,Tx_FakeStore,201,Created,Grupo de Hilos 1-7,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,293,0,0
1761247921526,305,Tx_FakeStore,201,Created,Grupo de Hilos 1-6,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,305,0,0
1761247921543,292,Tx_FakeStore,201,Created,Grupo de Hilos 1-2,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,292,0,0
